Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2000-08-22,138.27,138.27,138.27,138.27
2000-08-23,138.73,138.73,138.73,138.73
2000-08-24,138.73,138.73,138.73,138.73
2000-08-25,138.05,138.05,138.05,138.05
2000-08-28,136.89,136.89,136.89,136.89
2000-08-29,137.11,137.11,137.11,137.11
2000-08-30,136.77,136.77,136.77,136.77
2000-08-31,135.17,135.17,135.17,135.17
2000-09-01,136.02,136.02,136.02,136.02
2000-09-04,136.84,136.84,136.84,136.84
2000-09-05,137.66,137.66,137.66,137.66
2000-09-06,136.99,136.99,136.99,136.99
2000-09-07,136.31,136.31,136.31,136.31
2000-09-08,136.65,136.65,136.65,136.65
2000-09-11,137.2,137.2,137.2,137.2
2000-09-12,137.79,137.79,137.79,137.79
2000-09-13,136.4,136.4,136.4,136.4
2000-09-14,138.68,138.68,138.68,138.68
2000-09-15,138.22,138.22,138.22,138.22
2000-09-18,139.02,139.02,139.02,139.02
2000-09-19,139.1,139.1,139.1,139.1
2000-09-20,139.41,139.41,139.41,139.41
2000-09-21,138.39,138.39,138.39,138.39
2000-09-22,137.59,137.59,137.59,137.59
2000-09-25,142.25,142.25,142.25,142.25
2000-09-26,141.11,141.11,141.11,141.11
2000-09-27,143.58,143.58,143.58,143.58
2000-09-28,142.4,142.4,142.4,142.4
2000-09-29,140.48,140.48,140.48,140.48
2000-10-02,142.49,142.49,142.49,142.49
2000-10-03,141.89,141.89,141.89,141.89
2000-10-04,141.11,141.11,141.11,141.11
2000-10-05,141.01,141.01,141.01,141.01
2000-10-06,141.38,141.38,141.38,141.38
2000-10-09,142.01,142.01,142.01,142.01
2000-10-10,142.1,142.1,142.1,142.1
2000-10-11,141.18,141.18,141.18,141.18
2000-10-12,141.09,141.09,141.09,141.09
2000-10-13,141.01,141.01,141.01,141.01
2000-10-16,141.09,141.09,141.09,141.09
2000-10-17,141.69,141.69,141.69,141.69
2000-10-18,140.43,140.43,140.43,140.43
2000-10-19,140.72,140.72,140.72,140.72
2000-10-20,140.67,140.67,140.67,140.67
2000-10-23,140.36,140.36,140.36,140.36
2000-10-24,139.17,139.17,139.17,139.17
2000-10-25,138.25,138.25,138.25,138.25
2000-10-26,138.3,138.3,138.3,138.3
2000-10-27,138.76,138.76,138.76,138.76
2000-10-30,137.74,137.74,137.74,137.74
2000-10-31,137.62,137.62,137.62,137.62
2000-11-01,137.01,137.01,137.01,137.01
2000-11-02,137.37,137.37,137.37,137.37
2000-11-03,137.57,137.57,137.57,137.57
2000-11-06,138.56,138.56,138.56,138.56
2000-11-07,138.1,138.1,138.1,138.1
2000-11-08,136.69,136.69,136.69,136.69
2000-11-09,136.79,136.79,136.79,136.79
2000-11-10,135.65,135.65,135.65,135.65
2000-11-13,131.53,131.53,131.53,131.53
2000-11-14,131.5,131.5,131.5,131.5
2000-11-15,130.97,130.97,130.97,130.97
2000-11-16,128.3,128.3,128.3,128.3
2000-11-17,122.74,122.74,122.74,122.74
2000-11-20,124.88,124.88,124.88,124.88
2000-11-21,129.1,129.1,129.1,129.1
2000-11-22,129.29,129.29,129.29,129.29
2000-11-23,130.05,130.05,130.05,130.05
2000-11-24,131.14,131.14,131.14,131.14
2000-11-27,128.98,128.98,128.98,128.98
2000-11-28,131.28,131.28,131.28,131.28
2000-11-29,130.43,130.43,130.43,130.43
2000-11-30,129.9,129.9,129.9,129.9
2000-12-01,128.57,128.57,128.57,128.57
2000-12-04,129.15,129.15,129.15,129.15
2000-12-05,130.39,130.39,130.39,130.39
2000-12-06,131.31,131.31,131.31,131.31
2000-12-07,131.16,131.16,131.16,131.16
2000-12-08,131.14,131.14,131.14,131.14
2000-12-11,131.7,131.7,131.7,131.7
2000-12-12,132.06,132.06,132.06,132.06
2000-12-13,132.86,132.86,132.86,132.86
2000-12-14,132.21,132.21,132.21,132.21
2000-12-15,133.47,133.47,133.47,133.47
2000-12-18,133.18,133.18,133.18,133.18
2000-12-19,131.31,131.31,131.31,131.31
2000-12-20,132.84,132.84,132.84,132.84
2000-12-21,132.76,132.76,132.76,132.76
2000-12-22,134.0,134.0,134.0,134.0
2000-12-25,132.96,132.96,132.96,132.96
2000-12-26,132.3,132.3,132.3,132.3
2000-12-27,132.38,132.38,132.38,132.38
2000-12-28,132.11,132.11,132.11,132.11
2000-12-29,134.73,134.73,134.73,134.73
2001-01-01,134.73,134.73,134.73,134.73
2001-01-02,134.73,134.73,134.73,134.73
2001-01-03,134.73,134.73,134.73,134.73
2001-01-04,122.02,122.02,122.02,122.02
2001-01-05,122.02,122.02,122.02,122.02
2001-01-08,125.58,125.58,125.58,125.58
2001-01-09,131.82,131.82,131.82,131.82
2001-01-10,118.21,118.21,118.21,118.21
2001-01-11,97.05,97.05,97.05,97.05
2001-01-12,131.87,131.87,131.87,131.87
2001-01-15,132.33,132.33,132.33,132.33
2001-01-16,132.47,132.47,132.47,132.47
2001-01-17,132.23,132.23,132.23,132.23
2001-01-18,132.93,132.93,132.93,132.93
2001-01-19,132.74,132.74,132.74,132.74
2001-01-22,132.21,132.21,132.21,132.21
2001-01-23,132.18,132.18,132.18,132.18
2001-01-24,132.25,132.25,132.25,132.25
2001-01-25,135.72,135.72,135.72,135.72
