Data,a5.c,wig2,^aex,^aor,^ath,^bel,^bet,^bux,^bvp,^cac,^cry,^dax,^djc,^dji,^djt,^dju,^fmi,^ftm,^hex,^hsi,^ibe,^ice,^ipc,^ips,^jci,^klc,^kos,^mda,^moe,^mrv,^ndq,^ndx,^nkx,^nz5,^omx,^omx,^omx,^omx,^ose,^pse,^psi,^px.,^rts,^sax,^sdx,^set,^shb,^shc,^smi,^snx,^sof,^spx,^sti,^tdx,^tsx,^tws,^ukx,^ux.,^xu1
2002-09-09,1123.18,1071.8,346.37,3069.3,2036.89,2156.38,1441.0,7353.49,9954.36,3199.82,183.73,3429.22,2431.7,8519.38,2263.42,234.06,24362.0,4692.8,5550.84,9723.67,6143.3,1355.56,6159.9,1004.88,430.27,683.2,697.89,3244.23,289.64,375.54,1304.6,932.23,9306.26,1967.17,196.87,510.37,171.35,87.39,128.81,1133.46,5941.23,446.0,334.7,109.97,2031.31,353.23,147.67,1621.58,5030.5,3089.47,142.65,902.96,1423.89,449.87,6522.22,4533.27,4062.4,137.47,9399.38
2002-09-10,1128.83,1093.51,357.19,3061.1,2036.26,2201.13,1459.0,7510.66,9960.18,3299.64,183.93,3494.69,2440.68,8602.61,2287.6,228.69,25099.0,4740.9,5569.67,9885.77,6295.7,1357.75,6225.16,1008.45,429.34,687.82,713.3,3252.66,294.36,376.83,1320.09,947.72,9309.31,1965.29,196.62,515.95,175.46,87.53,129.55,1133.59,5972.19,448.9,343.59,108.98,2026.49,360.61,147.91,1625.11,5123.3,,140.36,909.58,1447.88,447.66,6544.22,4668.01,4175.5,136.79,9008.26
2002-09-11,1131.85,1109.72,367.36,3097.6,2043.1,2260.78,1501.2,7631.16,10182.22,3397.02,183.99,3584.69,2440.62,8581.17,2297.32,229.28,25551.0,4767.5,5817.75,9882.35,6492.0,1356.44,6260.61,1015.43,430.12,689.7,724.71,3280.36,298.05,386.14,1315.45,946.4,9400.08,1983.62,198.01,532.71,176.9,86.8,130.51,1153.41,6002.74,453.7,346.94,107.88,2025.8,361.35,147.7,1620.36,5250.9,3125.66,141.37,909.45,1448.48,454.03,6618.3,4660.53,4210.7,136.76,9268.47
2002-09-12,1115.98,1084.7,349.45,3090.9,2004.22,2201.65,1549.0,7428.09,10172.54,3241.84,182.01,3421.87,2382.06,8379.41,2253.27,222.1,24680.0,4720.7,5651.42,9896.33,6251.1,1350.54,6219.93,1002.26,428.18,694.11,739.22,3218.58,296.62,394.75,1279.68,915.01,9415.23,1994.08,196.79,518.53,175.46,86.76,128.73,1145.43,5962.65,445.6,344.47,107.0,2014.55,361.49,148.29,1624.56,5079.5,3131.34,141.06,886.9,1433.43,439.99,6516.97,4647.37,4084.9,135.82,9234.25
2002-09-13,1108.67,1068.34,339.45,3080.0,1966.74,2150.11,1552.5,7382.56,10180.94,3156.17,183.68,3361.28,2376.43,8312.69,2246.87,225.63,24262.0,4670.0,5590.69,9650.97,6141.3,1349.24,6190.52,996.06,421.0,688.29,718.17,3172.97,290.53,387.39,1291.4,923.83,9241.93,1988.57,195.05,511.8,173.37,86.26,126.43,1155.49,5907.29,442.4,337.11,107.64,1960.78,357.15,148.1,1625.76,4959.3,3098.94,140.82,889.81,1432.0,425.43,6495.26,4580.17,4008.0,130.8,9249.21
2002-09-16,1102.82,1084.99,336.63,3075.3,1940.72,2134.3,1564.0,7471.47,9831.05,3141.95,183.59,3319.05,2376.74,8380.18,2231.96,221.94,24238.0,4659.4,5491.26,9505.13,6087.0,1358.96,,987.2,420.22,684.29,704.38,3110.98,289.11,385.77,1275.88,908.48,,1984.71,196.12,510.54,173.15,85.97,125.84,1160.12,5854.97,447.6,334.84,108.36,1951.39,351.88,146.14,1604.08,4956.7,3076.01,141.24,891.1,1442.61,421.85,6500.61,4457.16,4044.3,137.37,9093.33
2002-09-17,1105.5,1090.26,332.19,3105.1,1933.18,2115.41,1598.2,7450.89,9650.08,3112.83,182.73,3289.13,2325.17,8207.55,2203.69,213.92,23994.0,4654.7,5508.66,9707.25,6082.0,1356.86,6079.95,985.56,427.18,690.48,726.8,3106.81,292.51,383.1,1259.94,897.53,9543.94,1993.09,195.06,505.36,174.81,85.91,125.56,1162.53,5735.86,448.8,340.38,108.76,1933.17,359.3,145.88,1604.88,4909.8,3103.9,144.94,873.52,1458.47,419.08,6392.26,4633.86,4025.1,137.25,9224.54
2002-09-18,1090.32,1072.98,316.05,3070.7,1898.49,2014.98,1586.2,7438.66,9505.38,3000.98,183.63,3124.92,2323.27,8172.45,2162.72,220.84,23260.0,4549.1,5270.97,9474.07,5905.5,1356.37,5960.38,,419.12,677.21,703.87,2992.26,284.19,378.02,1252.13,895.2,9472.06,1984.43,193.96,485.79,171.99,85.87,121.92,1153.3,5539.72,445.1,329.77,108.44,1903.35,354.0,145.33,1594.58,4814.5,3069.78,141.94,869.46,1431.25,405.37,6304.77,4482.65,3865.4,136.62,9257.54
2002-09-19,1082.43,1072.94,310.41,3044.1,1868.74,1981.22,1596.4,7300.44,9372.32,2927.18,183.51,3007.47,2276.81,7942.39,2158.87,217.25,22852.0,4484.5,5247.28,9427.79,5819.0,1360.71,5645.0,,408.7,675.56,704.12,2978.91,282.5,376.42,1216.45,865.93,9669.62,1965.57,195.57,478.84,170.79,86.45,118.57,1149.03,5497.05,447.1,324.46,109.69,1883.93,352.34,147.64,1619.35,4730.6,3040.3,138.66,843.32,1439.11,398.91,6188.21,4491.31,3813.5,141.4,9263.78
2002-09-20,1070.87,1088.19,308.02,3027.2,1886.67,1958.14,1610.5,7338.73,9585.48,2890.82,182.68,3065.73,2282.26,7986.02,2184.02,213.3,22510.0,4480.4,5254.12,9328.22,5761.1,1360.22,5788.78,965.76,408.8,672.64,,3017.87,285.39,376.79,1221.09,871.6,9481.08,1964.12,194.55,475.64,171.44,86.3,119.32,1142.87,5563.64,448.3,333.56,109.91,1911.05,351.52,146.35,1604.91,4737.5,3024.35,144.14,845.39,1421.03,378.57,6202.03,4429.25,3860.1,136.55,9325.12
2002-09-23,1068.33,1077.79,294.72,3001.0,1853.98,1882.98,1625.7,7320.38,9264.17,2794.31,183.8,2914.25,2243.14,7872.15,2134.53,209.17,21410.0,4411.3,5127.6,9314.87,5580.1,1362.32,5741.73,948.66,410.77,662.48,679.43,2957.22,289.46,375.4,1184.93,843.08,,1957.52,193.89,455.92,169.58,86.83,118.13,1138.63,5391.04,443.2,331.61,110.63,1889.25,347.97,145.92,1602.59,4561.4,3021.28,146.6,833.7,1415.82,362.63,6080.08,4328.4,3739.4,136.38,9282.25
2002-09-24,1049.19,1053.43,293.76,2988.1,1818.58,1837.45,1615.4,7263.57,9148.43,2742.81,183.67,2873.21,2193.08,7683.13,2097.17,204.38,21386.0,4304.8,5008.75,9197.68,5390.9,1355.83,5705.67,932.99,408.3,652.41,672.28,2874.38,289.61,377.16,1182.14,843.61,9321.64,1935.98,193.76,451.83,169.26,86.12,113.94,1122.07,5257.8,439.8,335.12,110.78,1854.29,340.33,145.8,1596.73,4566.4,3022.25,154.31,819.27,1377.07,344.28,6068.89,4286.94,3671.1,136.98,9072.02
2002-09-25,1062.19,1074.25,299.95,2946.6,1836.22,1888.87,1621.2,7320.05,9227.69,2785.38,183.09,2962.5,2246.04,7841.82,2167.08,209.23,21693.0,4335.0,5142.92,9124.91,5447.4,1358.89,5808.44,942.59,408.65,636.75,657.96,2909.69,293.9,380.12,1222.29,880.44,9165.41,1932.71,195.36,459.6,169.77,85.42,115.17,1126.6,5352.97,447.9,343.06,112.46,1841.96,336.0,145.98,1597.84,4644.6,3021.08,153.69,839.66,1342.62,357.9,6165.03,4185.95,3696.2,136.62,9119.21
2002-09-26,1067.42,1070.6,319.78,2945.8,1879.5,1946.55,1626.9,7337.88,9199.01,2961.46,182.91,3020.6,2314.36,7997.12,2269.42,218.17,22405.0,4380.2,5458.98,9270.71,5682.4,1361.62,5956.93,946.63,411.94,639.83,662.41,2980.13,298.6,392.76,1221.61,873.74,9320.92,1947.98,194.02,480.95,171.54,85.99,117.24,1120.99,5413.0,452.5,346.94,112.96,1835.56,335.82,145.23,1587.65,4899.1,3014.69,150.57,854.95,1356.29,367.18,6179.42,4222.22,3850.6,136.18,8945.3
2002-09-27,1064.93,1063.69,315.74,2965.6,1882.93,1934.47,1622.4,7232.69,8715.87,2950.52,183.42,2918.9,2236.03,7701.45,2185.17,213.77,22274.0,4409.8,5474.61,9294.46,5630.6,1362.49,5801.12,937.13,412.97,647.36,663.72,2962.31,295.3,393.57,1199.15,860.35,9530.44,1934.95,194.31,474.69,173.02,86.61,117.21,1119.92,5291.11,450.3,342.11,113.23,1836.51,338.72,144.58,1581.62,4909.3,3037.26,149.26,827.36,1373.89,357.79,6111.11,4208.8,3907.2,136.5,8878.09
2002-09-30,1070.21,1044.89,296.36,2928.3,1837.52,1869.09,1638.5,7102.01,8622.54,2777.45,182.87,2769.03,2212.14,7591.93,2151.07,215.07,21278.0,4287.1,5191.83,9072.21,5431.7,1368.83,5728.46,927.39,419.31,638.01,646.42,2854.1,289.96,395.19,1172.06,832.52,9383.29,1952.25,198.55,445.65,174.54,87.21,115.62,1129.34,5106.52,442.0,334.06,113.28,1811.79,331.79,,,4783.0,2991.36,149.82,815.28,1352.3,341.93,6180.42,4191.81,3721.8,128.78,8842.24
2002-10-01,1057.98,1039.2,305.05,2940.5,1832.97,1899.5,1666.3,7088.75,8997.53,2828.56,184.11,2865.23,2294.78,7938.79,2225.18,218.54,21459.0,4268.6,5257.98,,5368.6,1361.76,5926.66,943.1,407.52,644.99,652.13,2841.64,288.83,393.96,1213.72,870.63,9162.26,1948.34,194.01,453.29,174.48,88.17,115.0,1115.78,5134.2,441.2,335.18,113.27,1810.55,333.69,,,4718.6,2959.66,146.53,847.91,1355.47,341.4,6218.61,4162.77,3797.4,136.33,9057.45
2002-10-02,1077.99,1041.53,317.41,2951.8,1815.03,1949.89,1698.7,6951.4,8820.05,2940.84,184.42,2926.74,2235.17,7755.61,2135.21,214.79,21915.0,4250.2,5422.77,9109.35,5614.4,1360.03,5827.71,931.94,409.5,646.47,648.1,2894.35,295.33,392.06,1187.3,849.55,9049.33,1957.69,193.31,463.66,175.23,87.67,116.18,1114.7,5216.08,440.9,341.42,113.64,1822.7,335.43,,,4848.7,,144.82,827.91,1355.43,338.91,6100.68,4171.76,3905.2,134.73,9001.18
2002-10-03,1065.28,1052.97,313.9,2951.8,1771.78,1909.32,1699.5,6900.24,9139.88,2861.04,181.46,2813.3,2231.98,7717.19,2183.78,210.58,21810.0,4226.7,5330.17,8984.32,5551.7,1361.21,5898.38,935.37,408.43,646.42,,2865.05,298.67,407.79,1165.56,833.21,8936.43,1949.68,191.98,455.14,174.66,88.36,117.46,1103.28,5197.3,430.9,346.54,114.37,1809.95,336.55,,,4788.7,2938.06,145.19,818.95,1351.98,328.52,6026.78,4075.98,3880.3,133.73,8893.67
2002-10-04,1043.88,1052.4,305.88,2944.4,1792.45,1859.68,1643.4,6811.32,9259.76,2765.9,180.66,2714.62,2169.92,7528.4,2137.68,200.81,21144.0,4183.4,5175.56,9051.37,5499.2,1366.51,5869.22,951.29,,644.09,650.92,2842.94,303.19,410.82,1139.9,815.4,9027.55,1940.74,192.41,448.66,173.1,87.65,117.77,1101.64,5234.06,421.2,351.91,114.34,1773.9,340.92,,,4677.0,2930.51,145.73,800.58,1367.57,317.91,5935.33,4067.79,3813.8,130.65,8932.58
2002-10-07,1013.8,1039.89,300.49,2895.6,1745.26,1842.29,1617.1,6739.34,8863.13,2733.56,181.68,2667.39,2126.02,7422.84,2058.57,197.12,21059.0,4151.1,5109.93,8931.4,5464.3,1363.62,5853.55,925.29,401.84,642.09,627.4,2793.68,306.58,403.38,1119.4,804.64,8688.0,1937.83,194.05,429.0,173.4,87.34,116.93,1098.01,5211.6,412.1,354.81,115.22,1737.15,335.88,,,4566.4,2952.78,152.65,785.28,1378.61,313.67,5840.97,3924.04,3780.9,131.62,8912.54
2002-10-08,1007.81,1043.06,292.51,2901.2,1737.04,1801.35,1649.6,6717.86,8846.53,2694.23,182.31,2622.09,2129.37,7501.49,2115.35,185.39,20602.0,4164.6,5064.14,8977.41,5454.1,1368.67,5849.42,917.96,402.05,643.74,634.84,2772.66,306.89,401.47,1129.22,811.5,8708.9,1942.07,192.7,421.93,173.38,86.99,116.61,1075.75,5258.34,409.7,353.52,115.12,1725.84,337.84,141.42,1562.99,4497.4,2973.35,149.86,798.55,1396.51,314.45,5830.57,3964.28,3730.5,133.68,8809.12
2002-10-09,1003.8,1044.24,291.44,2869.5,1727.09,1773.67,1655.5,6691.39,8714.9,2656.45,182.26,2597.88,2033.44,7286.27,2013.02,167.57,20424.0,4131.0,5070.47,8977.35,5364.5,1371.99,5762.4,894.76,391.84,641.53,619.94,2735.65,306.56,396.6,1114.11,807.42,8539.34,1950.85,193.45,421.01,173.51,86.99,115.75,1081.27,5231.98,406.9,348.51,115.24,1718.22,338.37,140.03,1535.37,4435.0,2956.89,156.55,776.76,1376.58,318.35,5695.33,3947.61,3742.4,135.96,9145.58
2002-10-10,1003.72,1061.08,301.48,2855.5,1735.87,1807.05,1636.5,6841.09,8866.24,2758.53,181.05,2733.19,2122.17,7533.95,2096.77,181.28,21105.0,4089.3,5167.08,8858.69,5447.6,1374.66,5762.15,902.9,384.49,635.14,584.04,2760.63,298.22,414.7,1163.37,849.57,8439.62,1936.75,196.09,434.52,173.23,85.95,115.56,1063.29,5191.12,410.6,341.47,115.02,1719.3,333.75,139.02,1530.41,4533.2,2969.49,151.95,803.92,1357.35,331.94,5812.85,,3777.3,136.18,9320.08
2002-10-11,1014.12,1087.55,317.75,2883.0,1807.09,1903.3,1599.1,6873.23,8854.85,2902.27,182.5,2930.74,2193.67,7850.29,2154.67,183.66,21861.0,4188.9,5429.62,8965.73,5661.0,1376.81,5845.33,910.27,376.47,637.78,587.51,2858.26,299.24,419.12,1210.47,890.61,8529.61,1953.53,195.73,462.32,174.84,85.48,120.55,1072.19,5333.53,420.2,342.53,114.25,1752.37,330.41,138.61,1524.05,4769.5,2995.77,152.79,835.32,1373.69,352.31,5978.66,3850.04,3953.4,135.4,9307.04
2002-10-14,1010.77,1093.53,316.13,2915.6,1805.97,1903.43,1561.7,6806.67,8450.85,2885.27,184.91,2850.11,2185.07,7877.4,2138.75,178.98,21608.0,4172.4,5400.48,,5603.3,1380.71,5865.18,906.12,337.48,630.01,614.27,2881.68,296.95,,1220.53,900.75,,1969.78,194.9,460.22,175.38,85.06,120.96,1067.51,5227.36,413.8,339.52,115.41,1752.99,323.86,139.53,1531.68,4723.9,3003.39,152.61,841.44,1378.44,357.24,,3910.98,3931.6,135.24,9029.59
2002-10-15,1025.1,1121.46,340.59,2946.5,1828.87,2019.6,1603.7,7033.05,8506.91,3086.03,186.44,3048.27,2281.95,8255.68,2286.46,178.13,23037.0,4307.5,5754.61,9336.39,5889.4,1377.67,6040.32,899.62,342.2,624.16,629.57,3004.48,303.33,431.46,1282.44,950.42,8836.73,1966.41,194.69,492.23,178.31,85.59,124.4,1047.69,5324.81,423.3,350.29,114.43,1781.33,328.29,138.79,1524.73,4996.3,,153.44,881.26,1429.68,401.62,6219.44,4131.47,4130.3,135.31,9291.0
2002-10-16,1030.6,1110.68,331.94,2948.8,1801.37,2015.8,1623.5,6940.32,8370.88,3067.7,185.06,3008.93,2208.43,8036.03,2201.3,169.88,22708.0,4315.2,5586.81,9459.14,5865.4,1384.78,5924.94,885.7,357.38,634.46,636.25,2979.39,306.4,438.02,1232.42,910.13,8884.87,1958.8,195.16,481.83,178.48,85.95,123.42,1048.17,5304.94,421.7,352.56,114.99,1787.43,332.8,139.81,1537.39,4925.1,2994.99,154.01,860.03,1439.05,393.45,6157.06,4223.32,4057.7,132.32,9189.7
2002-10-17,1052.31,1113.17,343.45,2946.6,1826.69,2038.94,1634.8,7121.66,8901.86,3183.08,185.82,3172.46,2272.58,8275.04,2279.53,172.63,23264.0,4371.4,5957.96,9576.15,6023.5,1388.88,5985.77,898.6,355.11,638.93,644.66,3058.94,310.27,440.08,1272.29,945.06,8959.88,1959.06,195.18,491.46,182.27,85.68,125.5,1039.58,5326.6,429.5,358.85,115.69,1808.41,333.18,137.04,1513.1,4993.3,3006.14,153.77,879.2,1466.02,424.15,6274.79,4280.81,4170.7,137.86,9698.98
2002-10-18,1049.25,1136.27,345.34,2967.4,1819.66,2031.7,1636.8,7093.82,9022.49,3156.99,184.12,3163.67,2285.8,8322.4,2279.09,175.35,23140.0,4371.6,5993.56,9613.07,6010.8,1383.78,5973.21,918.79,360.91,652.25,670.79,3067.2,310.01,449.17,1287.86,956.13,9086.13,1972.65,194.58,499.61,184.82,86.2,123.72,1027.67,5280.82,430.1,357.43,115.39,1821.45,342.46,137.75,1519.54,4967.2,3009.76,154.62,884.39,1461.39,426.62,6326.61,4458.17,4130.5,132.81,9903.86
2002-10-21,1054.26,1136.1,344.74,2947.8,1819.54,2030.56,1626.2,7208.65,9128.03,3156.93,182.0,3282.67,2355.58,8538.24,2338.53,185.13,23384.0,4397.3,5954.39,9570.36,6031.4,1385.13,6017.37,917.15,361.87,652.41,652.67,3102.95,311.45,445.07,1309.67,979.35,8978.41,1979.8,194.82,501.88,184.45,85.83,123.45,1014.9,5252.53,434.7,360.23,116.51,1827.29,344.28,138.2,1524.93,4918.0,2998.01,154.61,899.72,1457.71,443.48,6362.31,4463.52,4133.8,133.92,9997.49
2002-10-22,1060.6,1148.61,342.6,2960.7,1798.71,2044.58,1639.0,7199.6,9331.36,3121.01,181.31,3155.97,2328.1,8450.16,2312.43,181.86,23181.0,4413.4,6042.53,9548.94,6040.8,1384.37,5979.57,912.84,353.81,654.33,639.27,3069.4,310.0,433.68,1292.8,963.87,8689.39,1999.07,195.21,496.24,183.27,86.02,121.49,1019.3,5232.51,434.6,358.01,116.48,1818.61,346.21,139.29,1548.1,4882.4,2965.97,155.07,890.16,1456.7,440.68,6291.66,4386.46,4118.9,133.25,10137.35
2002-10-23,1052.47,1148.39,329.32,2987.2,1773.56,1991.06,1655.1,,9840.03,2992.23,182.04,3015.42,2352.24,8494.27,2341.55,186.78,22720.0,4391.8,5864.46,9804.65,5881.4,1382.49,6000.62,916.41,354.85,652.77,657.43,2997.77,309.24,433.79,1320.23,989.32,8714.52,2002.78,196.51,482.8,183.93,85.79,120.26,1012.86,5083.34,432.8,357.53,116.48,1805.1,,138.88,1548.97,4761.3,2948.96,154.29,896.14,1463.33,422.71,6335.17,4589.88,4006.9,134.92,9943.62
2002-10-24,1055.85,1145.87,336.27,2978.8,1777.27,1992.35,1656.4,7133.69,9799.16,3075.13,182.63,3090.01,2313.82,8317.34,2304.62,186.78,23286.0,4407.4,6074.99,9787.49,6054.2,1378.83,5908.07,926.63,353.19,655.8,654.98,3045.98,301.49,437.49,1298.71,964.91,8614.3,1992.77,195.79,497.4,182.89,85.69,121.05,1027.59,5156.61,431.7,348.53,115.49,1792.46,346.59,138.0,1536.52,4896.7,2908.05,155.31,882.5,1456.9,423.94,6336.86,4574.8,4103.7,137.66,10384.15
2002-10-25,1049.91,1141.8,330.53,2967.4,1761.29,1973.53,1672.0,7034.67,10014.82,3056.88,181.0,3102.01,2344.1,8443.99,2313.31,190.3,23140.0,4392.4,6011.16,9722.54,6092.5,1375.31,5905.58,930.21,353.65,655.68,655.88,3053.77,300.06,444.11,1331.13,995.55,8726.29,1986.91,195.69,495.53,188.25,85.22,120.39,1032.09,5288.14,427.6,348.94,113.95,1796.48,348.46,132.49,1520.31,4939.2,2875.53,155.89,897.65,1472.13,418.97,6405.87,4564.06,4051.1,135.48,10411.77
2002-10-28,1066.9,1179.88,339.37,2989.8,,1985.57,1665.8,7189.5,9573.94,3120.85,180.7,3198.96,2331.67,8368.04,2279.48,194.5,23360.0,4432.6,6148.25,9853.74,6164.6,1364.88,5887.29,936.46,361.68,662.78,678.14,3082.14,306.81,440.88,1315.87,979.55,8757.51,,191.61,504.7,191.74,85.07,120.41,1047.05,5383.59,,352.8,113.4,1793.55,357.42,128.72,1502.72,4901.6,2834.41,155.18,890.22,1477.99,434.52,6419.37,4601.37,4090.5,135.72,10437.84
2002-10-29,1061.49,1181.99,323.04,2967.4,1773.69,1929.56,1659.5,7117.67,9600.76,2965.11,179.17,3022.01,2324.07,8368.94,2248.23,194.36,22530.0,4366.5,5860.65,9634.67,6005.9,1368.84,5893.76,932.91,361.92,660.94,673.18,3036.91,306.3,426.45,1300.54,960.82,8708.76,1987.09,193.31,488.12,189.77,85.08,118.28,1045.7,5253.67,429.6,349.22,114.65,1792.78,353.95,130.04,1510.88,4753.2,2885.23,157.74,882.15,1449.93,419.27,6294.81,4554.13,3935.9,135.21,
2002-10-30,1062.45,1174.73,335.07,2960.0,1782.4,1956.27,1659.0,7335.86,10068.64,3084.22,179.48,3113.59,2349.76,8427.41,2277.25,198.86,23311.0,4388.0,5954.26,9560.46,6038.1,1368.96,5963.83,948.4,361.12,657.74,658.03,3076.31,306.86,430.83,1326.73,986.09,8756.59,1993.2,193.47,501.62,187.57,84.7,118.75,1048.53,5351.42,423.6,352.71,115.62,1799.16,355.0,129.66,1509.71,4886.0,2888.59,158.05,890.71,1458.96,431.21,6330.36,4498.73,4002.7,134.39,10138.54
2002-10-31,1082.8,1179.39,342.84,2995.0,1785.28,1972.23,1655.2,7345.41,10167.71,3150.04,181.4,3152.85,2339.34,8397.03,2260.07,198.25,23557.0,4417.7,6088.96,9441.25,6139.4,1368.53,5967.73,958.51,369.04,659.57,658.92,3122.17,311.41,434.84,1329.75,989.54,8640.48,1999.68,194.13,511.32,186.69,85.57,120.56,,5445.9,430.7,358.65,117.77,1810.64,357.22,129.7,1507.5,4949.1,2949.32,156.1,885.76,1463.37,436.67,6248.79,4579.14,4039.7,133.05,10251.92
2002-11-01,,,339.11,2966.7,1775.81,1968.17,1659.7,,10140.05,3109.51,181.21,3165.16,2375.76,8517.64,2315.68,199.73,23267.0,4413.7,5933.78,9407.68,,1377.3,6045.16,,371.14,657.38,647.65,3104.8,310.74,430.47,1360.7,1019.06,8685.72,2018.94,194.02,502.58,186.56,85.57,119.82,,,434.9,357.45,,1807.6,357.68,129.28,1510.76,4894.0,2950.58,157.31,900.96,1427.6,436.35,6321.4,4500.55,3997.0,134.51,10217.08
2002-11-04,1083.47,1190.31,352.03,3009.5,1834.19,2016.45,1666.7,7442.73,9912.76,3218.67,180.66,3327.94,2402.7,8571.6,2333.84,206.55,24341.0,4510.8,6245.35,9720.83,6366.2,1377.5,6058.9,962.88,383.87,,672.68,3146.52,312.58,424.76,1396.54,1046.99,,2017.91,194.03,523.42,189.42,85.1,122.61,1050.98,5574.67,435.7,358.65,117.97,1822.06,358.8,131.87,1531.84,5026.8,2987.97,157.79,908.34,,460.44,6432.65,4583.68,4141.5,136.04,10844.43
2002-11-05,1088.02,1169.32,354.41,3007.7,1834.24,2040.95,1664.6,7442.62,9861.22,3247.39,178.95,3351.32,2423.69,8678.27,2344.46,206.85,24494.0,4481.0,6270.14,9655.36,6369.1,1383.56,6040.17,970.96,374.91,653.94,664.9,3169.01,306.28,427.23,1401.17,1050.39,8937.56,1947.76,194.29,534.75,189.1,84.38,121.89,1042.31,5532.72,435.4,351.86,118.88,1829.04,355.77,135.04,1558.24,5039.1,2982.39,159.2,915.39,1434.04,452.81,6399.64,4566.1,4146.1,133.32,11947.28
2002-11-06,1094.74,1143.06,349.32,3036.0,1848.56,2031.71,1660.5,7430.18,9702.76,3212.86,178.81,3298.84,2460.89,8771.01,2413.71,209.43,24219.0,4516.7,6143.81,9773.98,6319.1,1377.52,6064.0,973.18,369.4,658.65,682.56,3162.09,301.89,,1418.99,1065.86,8953.29,1960.79,194.67,527.02,191.1,84.62,122.34,1060.44,5552.75,434.9,347.92,118.71,1808.6,353.8,135.07,1552.56,5011.6,,168.6,923.76,1447.74,446.25,6437.91,4725.34,4103.7,132.76,11973.38
2002-11-07,1098.07,1134.97,336.22,3001.9,1829.1,2015.14,1660.4,7413.7,9799.3,3111.72,177.77,3155.66,2400.65,8586.24,2350.62,202.28,23504.0,4516.6,6036.71,9844.38,6115.6,1377.8,6009.93,956.02,369.38,655.76,681.27,3134.13,,443.02,1376.71,1025.79,8920.44,1931.42,197.22,514.61,189.73,85.25,121.73,1083.6,5548.57,438.1,,118.95,1804.37,357.46,134.12,1554.24,4899.2,2975.26,169.23,902.65,1426.36,428.82,6384.42,4757.98,4081.3,133.15,13472.17
2002-11-08,1092.14,1137.94,330.23,2972.6,1836.32,1994.09,1654.3,7452.65,9860.29,3058.18,177.82,3079.1,2378.79,8537.13,2346.88,195.87,23277.0,4490.7,5952.36,9770.68,6074.2,1377.24,5988.53,949.81,365.7,656.68,674.85,3133.61,,439.64,1359.28,1008.35,8690.77,1936.1,195.12,516.23,189.3,85.99,119.65,1074.12,5546.16,438.2,,118.53,1797.01,355.0,130.05,1522.19,4845.4,2956.84,166.55,894.74,1425.91,418.5,6390.01,4811.01,4034.6,133.2,13221.79
2002-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.72,,,,,,,,,,,,,,,,
2002-11-11,1089.08,,328.11,2937.4,1832.13,1983.95,1684.5,7450.87,9885.65,3053.7,177.77,3042.06,2328.64,8358.95,2271.38,194.72,22937.0,4445.7,5800.78,9580.88,6060.0,1378.07,5891.79,941.98,362.57,653.17,657.78,3120.06,301.36,437.51,1319.19,972.48,8460.37,1933.29,195.98,513.2,189.22,85.66,119.28,1063.31,5553.69,439.1,346.52,119.26,1797.48,350.36,128.53,1504.4,4791.9,2948.04,173.05,876.19,1404.39,411.11,6293.86,4664.65,4015.6,131.55,12773.73
2002-11-12,1092.54,1141.94,328.31,2942.9,1828.23,1979.12,1681.3,7423.64,9720.55,3064.64,176.8,3115.88,2327.47,8386.0,2280.69,190.74,23343.0,4462.6,5915.23,9613.84,6141.9,1379.03,5865.11,942.03,371.09,651.7,654.43,3120.68,308.78,455.91,1349.56,1001.94,8464.77,1930.2,194.33,529.55,189.46,85.69,119.58,1055.29,5544.19,440.4,353.38,120.64,1784.2,345.07,124.24,1485.91,4855.3,2961.24,172.25,882.95,1405.99,425.48,6329.72,4676.47,4085.0,129.41,12097.53
2002-11-13,1098.28,1138.4,326.17,2932.2,1800.98,1962.94,1705.2,7475.15,9763.65,3034.81,174.35,3066.42,2336.59,8398.49,2290.88,193.05,23260.0,4428.5,6004.29,9616.62,6133.5,1380.22,5813.36,948.44,367.1,646.94,653.85,3116.81,309.41,456.92,1361.33,1011.94,8438.52,1944.8,196.53,535.11,189.6,86.36,120.44,1059.45,5532.25,440.2,352.69,120.5,1781.81,343.67,125.25,1490.46,4832.3,2960.66,170.72,882.53,1394.75,418.9,6301.78,4671.77,4029.4,130.97,12417.13
2002-11-14,1096.56,1152.16,335.66,2922.2,1809.94,2018.67,1677.1,7661.08,9884.27,3148.6,174.66,3188.39,2378.88,8542.13,2339.12,196.43,23948.0,4426.1,6245.99,9740.84,6271.7,1379.26,5898.06,966.31,371.25,646.15,652.15,3112.43,307.01,442.07,1411.52,1057.83,8303.39,1937.83,196.92,548.03,190.24,85.85,120.48,1061.86,5625.52,447.0,348.85,121.67,1804.4,348.95,122.92,1460.8,4949.4,2986.56,169.97,904.27,1391.16,427.59,6370.91,4665.56,4053.1,128.2,12971.09
