Date,NYSE,Nasdaq,Nikkei,Shanghai,DAX
2003-05-15,5312.549805,1541.430054,8217.660156,,2926.790039
2003-05-16,5321.709961,1544.839966,8127.129883,,2987.449951
2003-05-19,5196.509765999999,1530.380005,8091.390137,,2976.3798829999996
2003-05-20,5204.899902,1498.050049,7986.810059,,2848.189941
2003-05-21,5223.220215,1488.27002,8060.899901999999,,2841.330078
2003-05-22,5273.509765999999,1493.390015,8008.009765999999,,2826.469971
2003-05-23,5288.450195,1506.640015,8120.450195,,2867.100098
2003-05-26,,,8192.120117,,2821.540039
2003-05-27,5367.439941,1504.869995,8195.849609,,2827.659912
2003-05-28,5377.72998,1560.109985,8216.480469,,2885.530029
2003-05-29,5366.22998,1565.380005,8275.049805,,2914.179932
2003-05-30,5435.370117,1583.22998,8389.25,,2907.72998
2003-06-02,5470.02002,1612.099976,8490.219727,,2990.929932
2003-06-03,5481.589844,1589.719971,8547.650391,,3062.860107
2003-06-04,5558.419922,1604.839966,8617.730469,,3030.290039
2003-06-05,5585.5,1620.790039,8651.969727,,3086.649902
2003-06-06,5583.080078,1670.030029,8685.400391,,3054.98999
2003-06-09,5520.080078,1623.0,8790.030273,,3124.590088
2003-06-10,5564.370117,1611.170044,8752.639648,,3088.610107
2003-06-11,5646.77002,1625.0,8834.459961,,3145.52002
2003-06-12,5650.660156,1653.050049,8979.860352,,3180.610107
2003-06-13,5598.609863000001,1656.609985,8941.790039,,3220.820068
2003-06-16,5714.410156,1633.800049,8923.790039,,3156.800049
2003-06-17,5722.850098,1673.099976,8944.349609,,3276.159912
2003-06-18,5706.060059,1663.030029,9089.700195,,3280.040039
2003-06-19,5627.430176,1677.050049,9118.179688,,3304.23999
2003-06-20,5631.410156,1657.310059,9034.120117,,3237.22998
2003-06-23,5549.089844,1642.329956,9112.55957,,3236.959961
2003-06-24,5551.189941,1605.689941,9060.429688,,3185.179932
2003-06-25,5523.350098,1608.5,8899.80957,,3217.22998
2003-06-26,5555.839844,1611.310059,8931.419922,,3194.97998
2003-06-27,5509.609863000001,1636.030029,9014.589844,,3251.8701170000004
2003-06-30,5505.169922,1634.859985,9119.589844,,3228.810059
2003-07-01,5526.47998,1617.300049,9097.610352,,3217.209961
2003-07-02,5590.549805,1648.130005,9353.769531,,3148.100098
2003-07-03,5558.459961,1665.949951,9702.69043,,3237.050049
2003-07-04,,,9530.570313,,3237.800049
2003-07-07,5639.160156,1685.410034,9589.19043,,3244.939941
2003-07-08,5642.439941,1715.9899899999998,9899.870117,,3335.0
2003-07-09,5617.169922,1743.660034,9894.790039,,3343.1298829999996
2003-07-10,5544.790039,1731.3499760000002,9959.419922,,3322.040039
2003-07-11,5588.790039,1720.97998,9849.150391,,3264.580078
2003-07-14,5625.299805,1757.430054,9713.959961,,3335.1201170000004
2003-07-15,5583.850098,1769.949951,9839.209961,,3391.8400880000004
2003-07-16,5552.509765999999,1766.3499760000002,9806.570313,,3385.179932
2003-07-17,5484.189941,1727.7600100000002,9659.299805,,3384.860107
2003-07-18,5555.259765999999,1709.089966,9468.120117,,3328.909912
2003-07-21,5483.609863000001,1706.1500239999998,,,3370.070068
2003-07-22,5527.109863000001,1695.02002,9501.589844,,3295.340088
2003-07-23,5538.620117,1710.819946,9574.549805,,3323.699951
2003-07-24,5531.609863000001,1732.189941,9635.05957,,3305.810059
2003-07-25,5611.02002,1703.5799559999998,9652.44043,,3367.709961
2003-07-28,5606.609863000001,1734.680054,9750.200195,,3360.669922
2003-07-29,5570.589844,1740.27002,9895.709961,,3417.51001
2003-07-30,5557.529785,1731.569946,9811.599609,,3418.48999
2003-07-31,5558.990234000001,1735.469971,9616.330078,,3432.75
2003-08-01,5505.72998,1731.630005,9646.660156,,3481.8100590000004
2003-08-04,5515.680176,1714.839966,9538.94043,,3433.719971
2003-08-05,5451.02002,1710.689941,9456.820313,,3414.100098
2003-08-06,5460.910156,1664.26001,9296.650391,,3427.48999
2003-08-07,5499.990234000001,1651.459961,9324.580078,,3370.5
2003-08-08,5526.419922,1659.060059,9256.69043,,3339.8701170000004
2003-08-11,5552.290039,1646.949951,9349.049805,,3333.070068
2003-08-12,5594.899902,1666.609985,9547.580078,,3342.590088
2003-08-13,5569.620117,1693.359985,9637.929688,,3388.5500490000004
2003-08-14,5610.47998,1688.130005,9730.629883,,3398.1298829999996
2003-08-15,5616.359863000001,1697.75,9945.299805,,3449.5600590000004
2003-08-18,5652.009765999999,1707.1700440000002,9933.549805,,3447.580078
2003-08-19,5657.799805,1747.0,10143.30957,,3511.0500490000004
2003-08-20,5645.140136999999,1749.0799559999998,10201.209961,,3507.25
2003-08-21,5656.870117,1771.390015,10245.959961,,3501.4099119999996
2003-08-22,5594.930176,1804.810059,10374.219727,,3563.3000490000004
2003-08-25,5585.640136999999,1763.780029,10264.610352,,3547.649902
2003-08-26,5597.490234000001,1756.0799559999998,10208.55957,,3498.889893
2003-08-27,5605.72998,1767.780029,10349.639648,,3462.1599119999996
2003-08-28,5639.149902,1787.77002,10326.580078,,3486.3701170000004
2003-08-29,5660.160156,1796.0999760000002,10315.259766,,3510.320068
2003-09-01,,,10399.530273,,3493.3400880000004
2003-09-02,5732.27002,1817.9200440000002,10668.580078,,3570.0900880000004
2003-09-03,5759.799805,1852.469971,10782.099609,,3570.25
2003-09-04,5768.549805,1853.119995,10751.530273,,3638.919922
2003-09-05,5747.680176,1861.290039,10700.830078,,3671.929932
2003-09-08,5805.600098,1863.880005,10584.360352,,3612.850098
2003-09-09,5766.180176,1883.0,10766.469727,,3645.8798829999996
2003-09-10,5708.22998,1859.209961,10872.429688,,3586.8000490000004
2003-09-11,5734.509765999999,1830.439941,10742.490234,,3525.5
2003-09-12,5749.259765999999,1833.969971,10656.929688,,3564.5500490000004
2003-09-15,5730.439941,1857.119995,,,3512.280029
2003-09-16,5800.180176,1848.410034,10786.330078,,3522.8100590000004
2003-09-17,5787.089844,1884.180054,11008.629883,,3573.290039
2003-09-18,5855.970215,1880.910034,10936.530273,,3562.8798829999996
2003-09-19,5847.879883,1913.7399899999998,11123.730469,,3617.1298829999996
2003-09-22,5771.100098,1881.4200440000002,10858.089844,,3578.1599119999996
2003-09-23,5794.220215,1877.439941,,,3459.399902
2003-09-24,5712.620117,1903.810059,10526.889648,,3414.6599119999996
2003-09-25,5679.629883,1849.390015,10350.030273,,3305.540039
2003-09-26,5644.140136999999,1816.75,10217.230469,,3325.76001
2003-09-29,5685.350098,1801.550049,10303.259766,,3324.0
2003-09-30,5644.029785,1812.810059,10294.75,,3317.590088
2003-10-01,5768.319824,1797.069946,10232.570313,,3255.76001
2003-10-02,5779.959961,1828.939941,10476.580078,,3330.939941
2003-10-03,5831.779785,1864.540039,10618.080078,,3283.3798829999996
2003-10-06,5858.02002,1884.640015,10813.55957,,3414.0600590000004
2003-10-07,5876.560059,1882.9200440000002,10761.709961,,3407.719971
2003-10-08,5855.339844,1913.640015,10757.620117,,3357.6999509999996
2003-10-09,5886.890136999999,1916.949951,10550.410156,,3395.030029
2003-10-10,5897.0,1915.52002,10569.719727,,3479.219971
2003-10-13,5940.75,1924.060059,,,3480.1298829999996
2003-10-14,5960.279785,1929.52002,10873.299805,,3543.169922
2003-10-15,5935.609863000001,1966.380005,10997.610352,,3542.25
2003-10-16,5952.25,1931.9899899999998,10917.469727,,3568.719971
2003-10-17,5907.120117,1947.199951,11057.219727,,3577.639893
2003-10-20,5930.680176,1913.790039,10988.480469,,3520.540039
2003-10-21,5937.990234000001,1929.310059,11234.30957,,3567.350098
2003-10-22,5858.129883,1923.3299559999998,11060.549805,,3560.929932
2003-10-23,5864.330078,1879.119995,10754.009766,,3486.9099119999996
2003-10-24,5851.140136999999,1863.319946,10402.669922,,3495.209961
2003-10-27,5870.180176,1876.030029,10360.860352,,3459.070068
2003-10-28,5945.930176,1893.280029,10490.290039,,3531.9799799999996
2003-10-29,5952.390136999999,1925.609985,10653.540039,,3597.5200200000004
2003-10-30,5951.370117,1955.589966,10702.94043,,3620.0
2003-10-31,5959.009765999999,1938.219971,10708.040039,,3639.360107
2003-11-03,5995.97998,1941.310059,,,3657.610107
2003-11-04,5975.919922,1961.449951,10693.660156,,3742.530029
2003-11-05,5966.580078,1957.0,10816.230469,,3737.320068
2003-11-06,5985.240234000001,1971.27002,10825.139648,,3719.850098
2003-11-07,5989.169922,1986.560059,10583.120117,,3744.4099119999996
2003-11-10,5950.680176,1972.0999760000002,10592.349609,,3778.2700200000004
2003-11-11,5941.200195,1938.8499760000002,10407.799805,,3739.469971
2003-11-12,6018.939941,1935.969971,10252.570313,,3730.139893
2003-11-13,6036.810059,1964.430054,10345.209961,,3756.3000490000004
2003-11-14,6010.72998,1966.869995,10338.200195,,3752.179932
2003-11-17,5963.350098,1919.0100100000002,10077.879883,,3792.889893
2003-11-18,5939.049805,1919.449951,9790.919922,,3693.080078
2003-11-19,5967.129883,1886.180054,9804.089844,,3659.969971
2003-11-20,5924.779785,1886.630005,9722.070313,,3663.6298829999996
2003-11-21,5942.319824,1891.839966,9804.44043,,3637.6201170000004
2003-11-24,6016.089844,1907.290039,,,3642.6999509999996
2003-11-25,6033.189941,1948.359985,9976.129883,,3744.469971
2003-11-26,6068.77002,1954.280029,9965.540039,,3731.290039
2003-11-27,,,10155.280273,,3741.6298829999996
2003-11-28,6073.02002,1950.209961,10144.429688,,3748.2299799999996
2003-12-01,6147.350098,1972.969971,10006.129883,,3752.719971
2003-12-02,6139.620117,1986.800049,10452.639648,,3821.639893
2003-12-03,6142.779785,1989.140015,10412.240234,,3808.3000490000004
2003-12-04,6153.899902,1966.9200440000002,10341.709961,,3871.5
2003-12-05,6122.890136999999,1949.2600100000002,10406.469727,,3856.4799799999996
2003-12-08,6166.169922,1937.47998,10281.25,,3834.889893
2003-12-09,6137.169922,1955.5,10107.259766,,3812.919922
2003-12-10,6108.649902,1912.2399899999998,10053.169922,,3841.8701170000004
2003-12-11,6176.850098,1904.47998,9972.580078,,3833.219971
2003-12-12,6196.290039,1947.2600100000002,10139.69043,,3864.5900880000004
2003-12-15,6172.02002,1978.77002,10308.339844,,3866.919922
2003-12-16,6207.049805,1918.060059,10352.040039,,3862.820068
2003-12-17,6215.990234000001,1922.209961,10276.19043,,3870.1599119999996
2003-12-18,6288.049805,1924.619995,10096.799805,,3847.320068
2003-12-19,6284.299805,1963.280029,10215.709961,,3881.969971
2003-12-22,6321.839844,1946.189941,10248.80957,,3891.669922
2003-12-23,6337.47998,1954.030029,,,3884.100098
2003-12-24,6350.339844,1969.709961,10397.860352,,
2003-12-25,,,10347.75,,
2003-12-26,6364.339844,1970.369995,10367.129883,,
2003-12-29,6442.200195,1976.930054,10454.69043,,3907.570068
2003-12-30,6443.600098,2003.97998,10617.620117,,3957.929932
2003-12-31,6464.0,2010.640015,,,
2004-01-02,6451.259765999999,2011.0799559999998,,,3969.040039
2004-01-05,6534.580078,2020.780029,10787.830078,,4019.9399409999996
2004-01-06,6541.149902,2044.550049,10918.480469,,4038.419922
2004-01-07,6525.299805,2056.75,10835.900391,,4039.649902
2004-01-08,6569.319824,2089.600098,10760.980469,,4013.149902
2004-01-09,6526.169922,2083.639893,10932.339844,,4059.100098
2004-01-12,6543.680176,2093.540039,,,4010.0500490000004
2004-01-13,6509.450195,2113.110107,10965.610352,,4006.850098
2004-01-14,6559.810059,2104.290039,10797.700195,,3993.330078
2004-01-15,6550.040039,2101.860107,10855.200195,,4047.6298829999996
2004-01-16,6567.680176,2126.1201170000004,10719.19043,,4090.8000490000004
2004-01-19,,,10937.459961,,4111.890136999999
2004-01-20,6599.47998,2149.030029,11055.009766,,4141.330078
2004-01-21,6658.319824,2139.330078,11056.139648,,4109.640136999999
2004-01-22,6657.089844,2146.320068,11060.30957,,4144.040039
2004-01-23,6626.819824,2124.76001,11001.870117,,4140.759765999999
2004-01-26,6672.040039,2120.560059,11004.44043,,4152.089844
2004-01-27,6639.779785,2148.050049,11049.120117,,4141.859863000001
2004-01-28,6555.970215,2125.02002,10844.580078,,4124.490234000001
2004-01-29,6555.709961,2085.540039,10755.370117,,4117.580078
2004-01-30,6551.629883,2068.360107,10761.830078,,4106.649902
2004-02-02,6568.700195,2072.1298829999996,10784.929688,,4062.790039
2004-02-03,6574.819824,2061.280029,10787.320313,,4074.419922
2004-02-04,6526.100098,2042.8299559999998,10614.730469,,4050.080078
2004-02-05,6544.279785,2024.47998,10377.900391,,4025.399902
2004-02-06,6632.669922,2025.959961,10484.429688,,4015.0200200000004
2004-02-09,6641.819824,2069.290039,10533.400391,,4051.360107
2004-02-10,6677.040039,2061.100098,10418.179688,,4100.75
2004-02-11,6751.049805,2072.899902,,,4111.890136999999
2004-02-12,6716.189941,2084.02002,10450.370117,,4138.169922
2004-02-13,6691.399902,2080.169922,10436.69043,,4121.450195
2004-02-16,,,10566.019531,,4054.959961
2004-02-17,6770.27002,2068.419922,10556.179688,,4073.7700200000004
2004-02-18,6719.140137,2084.22998,10759.480469,,4096.72998
2004-02-19,6715.290039,2091.709961,10745.400391,,4099.919922
2004-02-20,6676.709961,2052.1298829999996,10743.799805,,4124.509765999999
2004-02-23,6665.5,2044.410034,10745.049805,,4074.110107
2004-02-24,6654.879883,2000.75,10821.969727,,4067.9099119999996
2004-02-25,6670.27002,2010.589966,10626.639648,,3993.3000490000004
2004-02-26,6677.660156,2018.910034,10734.330078,,4008.389893
2004-02-27,6692.370117,2036.6700440000002,10852.75,,4027.360107
2004-03-01,6766.560059,2036.9200440000002,11112.679688,,4026.1899409999996
2004-03-02,6717.129883,2056.3798829999996,11344.830078,,4057.080078
2004-03-03,6718.330078,2037.109985,11365.719727,,4088.889893
2004-03-04,6742.75,2034.72998,11341.980469,,4077.3100590000004
2004-03-05,6780.029785,2037.3299559999998,11476.490234,,4136.790039
2004-03-08,6741.379883,2052.070068,11578.019531,,4131.339844
2004-03-09,6698.069824,2008.75,11460.599609,,4143.97998
2004-03-10,6591.720215,1997.109985,11490.259766,,4077.639893
2004-03-11,6480.549805,1953.589966,11310.150391,,4040.51001
2004-03-12,6545.959961,1961.0,11163.580078,,3879.6298829999996
2004-03-15,6445.120117,1977.780029,11284.349609,,3908.610107
2004-03-16,6489.709961,1952.780029,11253.429688,,3810.8798829999996
2004-03-17,6567.720215,1956.52002,11297.459961,,3828.26001
2004-03-18,6561.169922,1971.2600100000002,11571.360352,,3898.3798829999996
2004-03-19,6501.529785,1964.969971,11416.040039,,3838.3798829999996
2004-03-22,6404.27002,1929.02002,11332.240234,,3802.530029
2004-03-23,6418.319824,1923.22998,11200.830078,,3722.9499509999996
2004-03-24,6375.669922,1908.040039,11295.969727,,3732.3000490000004
2004-03-25,6464.419922,1923.219971,11431.610352,,3729.76001
2004-03-26,6469.569824,1963.52002,11619.480469,,3834.850098
2004-03-29,6553.560059,1975.430054,11775.459961,,3828.040039
2004-03-30,6586.629883,1985.6700440000002,11824.830078,,3880.399902
2004-03-31,6599.060059,2001.089966,11716.549805,,3876.469971
2004-04-01,6644.339844,1996.449951,11756.160156,,3858.3400880000004
2004-04-02,6680.330078,2046.050049,11726.870117,,3924.4799799999996
2004-04-05,6715.089844,2055.98999,11949.30957,,4015.2299799999996
2004-04-06,6694.140136999999,2064.1298829999996,12042.990234,,4064.75
2004-04-07,6675.399902,2055.610107,12017.349609,,4023.709961
2004-04-08,6655.709961,2074.580078,12013.160156,,4030.5600590000004
2004-04-09,,,12012.629883,,
2004-04-12,6683.649902,2057.639893,11926.480469,,
2004-04-13,6583.629883,2072.949951,12140.120117,,4016.0900880000004
2004-04-14,6551.169922,2018.359985,12064.490234,,4058.9099119999996
2004-04-15,6569.459961,2026.52002,12118.030273,,4011.2700200000004
2004-04-16,6616.930176,2002.430054,11817.969727,,4004.610107
2004-04-19,6620.049805,1995.369995,11854.639648,,4033.0
2004-04-20,6527.120117,2022.619995,11821.459961,,4034.280029
2004-04-21,6546.77002,1987.219971,11943.900391,,4050.469971
2004-04-22,6633.299805,1992.6500239999998,12026.089844,,4043.3701170000004
2004-04-23,6616.879883,2045.9200440000002,12050.700195,,4080.3701170000004
2004-04-26,6597.700195,2052.25,12135.30957,,4105.970215
2004-04-27,6612.700195,2040.530029,12115.049805,,4124.689941
2004-04-28,6500.209961,2026.439941,12077.209961,,4130.490234000001
2004-04-29,6452.22998,1987.47998,,,4051.25
2004-04-30,6439.419922,1962.4899899999998,11862.349609,,3998.530029
2004-05-03,6488.75,1928.719971,,,3972.8798829999996
2004-05-04,6531.240234000001,1942.369995,,,4002.280029
2004-05-05,6554.02002,1954.9899899999998,,,3975.6599119999996
2004-05-06,6483.089844,1945.869995,11777.44043,,4011.830078
2004-05-07,6364.069824,1931.859985,11497.400391,,3909.610107
2004-05-10,6251.819824,1904.72998,11384.030273,,3894.9799799999996
2004-05-11,6300.959961,1909.5,10850.480469,,3790.709961
2004-05-12,6311.140136999999,1924.319946,11017.650391,,3846.6899409999996
2004-05-13,6294.580078,1918.630005,11081.75,,3781.75
2004-05-14,6293.339844,1922.469971,10846.610352,,3824.5500490000004
2004-05-17,6231.189941,1881.060059,10790.790039,,3801.469971
2004-05-18,6276.529785,1892.290039,10533.169922,,3756.860107
2004-05-19,6287.160156,1917.5799559999998,10777.379883,,3799.429932
2004-05-20,6277.120117,1902.780029,10949.070313,,3855.6298829999996
2004-05-21,6308.120117,1910.040039,10889.889648,,3842.23999
2004-05-24,6334.129883,1924.869995,11094.709961,,3842.4099119999996
2004-05-25,6429.319824,1920.939941,11071.509766,,3859.639893
2004-05-26,6435.140136999999,1961.160034,11095.370117,,3830.719971
2004-05-27,6492.299805,1982.77002,11163.820313,,3872.030029
2004-05-28,6484.720215,1985.540039,11267.230469,,3921.889893
2004-05-31,,,11288.790039,,3904.389893
2004-06-01,6487.25,1978.52002,11204.69043,,3924.3000490000004
2004-06-02,6506.339844,1995.180054,11283.209961,,3868.9399409999996
2004-06-03,6456.709961,1983.859985,11275.950195,,3890.2700200000004
2004-06-04,6503.879883,1982.6500239999998,11057.19043,,3917.8000490000004
2004-06-07,6610.890136999999,1991.6700440000002,11212.639648,,3973.4499509999996
2004-06-08,6603.419922,2010.719971,11533.929688,,4021.790039
2004-06-09,6525.52002,2015.040039,11514.719727,,4024.389893
2004-06-10,6556.970215,1996.800049,11378.450195,,3997.209961
2004-06-11,,,11595.0,,4017.4499509999996
2004-06-14,6465.209961,1987.75,11495.799805,,4008.610107
2004-06-15,6526.029785,1982.410034,11457.110352,,3946.169922
2004-06-16,6535.370117,1997.0999760000002,11492.429688,,3991.080078
2004-06-17,6546.009765999999,1993.689941,11630.209961,,3996.9799799999996
2004-06-18,6566.580078,1977.77002,11552.719727,,3976.3000490000004
2004-06-21,6545.160156,1990.819946,11474.389648,,4008.5
2004-06-22,6553.810059,1975.5100100000002,11546.929688,,3985.419922
2004-06-23,6602.339844,1992.050049,11642.230469,,3933.850098
2004-06-24,6597.560059,2020.109985,11652.540039,,3954.209961
2004-06-25,6571.200195,2016.7399899999998,11742.94043,,4006.73999
2004-06-28,6571.580078,2038.97998,11801.879883,,4016.820068
2004-06-29,6574.52002,2017.3499760000002,11816.889648,,4067.919922
2004-06-30,6602.990234000001,2038.339966,11869.860352,,4070.070068
2004-07-01,6544.759765999999,2045.530029,11933.330078,,4078.360107
2004-07-02,6542.359863000001,2014.089966,11781.540039,,4030.459961
2004-07-05,,,11622.849609,,3998.1899409999996
2004-07-06,6497.529785,1994.699951,11536.450195,,4001.540039
2004-07-07,6518.709961,1961.219971,11359.709961,,3944.360107
2004-07-08,6473.580078,1951.790039,11372.629883,,3921.419922
2004-07-09,6500.399902,1946.4899899999998,11283.280273,,3932.26001
